date,price,bedrooms,bathrooms,sqft_living,floors,city,country
5/23/2014 0:00,641000,3,1.75,1620,1,Seattle,USA
5/23/2014 0:00,350000,3,1,1010,1,Shoreline,USA
5/23/2014 0:00,335000,4,2.5,1750,1,Renton,USA
5/23/2014 0:00,900000,3,3.5,4080,1.5,Auburn,USA
5/23/2014 0:00,440000,4,2.5,2560,1,Issaquah,USA
5/23/2014 0:00,464600,3,1.75,1120,1.5,Seattle,USA
5/23/2014 0:00,1200000,4,3.5,4740,2,Redmond,USA
5/23/2014 0:00,300000,2,1,1340,1,Seattle,USA
5/23/2014 0:00,670500,4,2,1590,1,Seattle,USA
5/23/2014 0:00,552000,3,1,1430,1,Seattle,USA
5/23/2014 0:00,244000,4,1,1450,1,Seattle,USA
5/23/2014 0:00,788600,4,2.75,3500,2,Redmond,USA
5/23/2014 0:00,445000,3,2,1630,1,Renton,USA
5/23/2014 0:00,530000,4,1.75,1814,1,Seattle,USA
5/23/2014 0:00,90000,2,1,580,1,Seattle,USA
5/23/2014 0:00,585000,3,2,1670,1.5,Seattle,USA
5/23/2014 0:00,498000,2,2,1140,1,Kirkland,USA
5/23/2014 0:00,379000,2,1,800,1,Seattle,USA
5/23/2014 0:00,462000,3,1.75,1300,1,Seattle,USA
5/23/2014 0:00,388000,4,2.5,2440,2,Renton,USA
5/23/2014 0:00,255000,3,2,1490,1.5,Kent,USA
5/23/2014 0:00,665000,3,2.75,1800,1,Bellevue,USA
5/23/2014 0:00,550000,3,2,1830,1,Bellevue,USA
5/23/2014 0:00,606000,3,1,1500,1,Seattle,USA
5/23/2014 0:00,334000,4,2.5,2210,1,Seattle,USA
5/23/2014 0:00,360000,3,2,1270,3,Seattle,USA
5/23/2014 0:00,235000,2,1,1140,1.5,Seattle,USA
5/23/2014 0:00,580000,3,2.5,1620,3,Seattle,USA
5/23/2014 0:00,355000,3,2,1220,3,Seattle,USA
5/23/2014 0:00,375000,2,2.5,750,2,Seattle,USA
5/24/2014 0:00,372000,4,1.75,1960,1,North Bend,USA
5/24/2014 0:00,479000,3,1,1370,1.5,Seattle,USA
5/24/2014 0:00,2000000,5,4,4580,3,Sammamish,USA
5/24/2014 0:00,1680000,4,4.25,5584,2,Carnation,USA
5/24/2014 0:00,501000,2,1,1010,1,Seattle,USA
5/24/2014 0:00,245000,3,1.75,1260,1,Maple Valley,USA
5/24/2014 0:00,496700,3,2.5,1740,2,Issaquah,USA
5/24/2014 0:00,347000,4,1.5,2670,2,Auburn,USA
5/24/2014 0:00,199000,2,1,720,1,Renton,USA
5/24/2014 0:00,440500,3,2.5,2460,2,Snoqualmie,USA
5/24/2014 0:00,820000,4,2.5,3670,2,Sammamish,USA
5/25/2014 0:00,325000,4,3.5,2630,1.5,SeaTac,USA
5/25/2014 0:00,195000,3,1.75,1570,1,Enumclaw,USA
5/25/2014 0:00,675000,3,3,2980,1,Redmond,USA
5/25/2014 0:00,295000,3,2.5,1560,2,Maple Valley,USA
5/25/2014 0:00,355300,3,2.5,1620,1,Shoreline,USA
5/26/2014 0:00,276000,3,1,1140,1,Seattle,USA
5/26/2014 0:00,460000,2,1.5,2730,1,Duvall,USA
5/26/2014 0:00,880000,3,2,2130,1,Woodinville,USA
5/26/2014 0:00,370000,3,2.5,1780,2,Shoreline,USA
5/26/2014 0:00,346000,4,2.5,2100,2,Renton,USA
5/26/2014 0:00,172500,3,1,1140,1,Auburn,USA
5/26/2014 0:00,379950,3,1.5,1690,1,Kenmore,USA
5/27/2014 0:00,468000,2,1,1160,1,Seattle,USA
5/27/2014 0:00,477000,4,2.75,1720,2,Seattle,USA
5/27/2014 0:00,529000,3,1,1210,1.5,Seattle,USA
5/27/2014 0:00,312000,3,1.5,1255,3,Seattle,USA
5/27/2014 0:00,326100,2,1,880,1,Seattle,USA
5/27/2014 0:00,360000,3,1,1050,1.5,Seattle,USA
5/27/2014 0:00,438000,3,1.75,1650,1,Kenmore,USA
5/27/2014 0:00,360000,3,1,1570,1,Shoreline,USA
5/27/2014 0:00,1050000,4,2.5,2920,1,Seattle,USA
5/27/2014 0:00,688000,4,3,3000,1.5,Seattle,USA
5/27/2014 0:00,585000,3,1.75,1850,1,Issaquah,USA
5/27/2014 0:00,265000,3,2.5,1440,1,Kent,USA
5/27/2014 0:00,375000,3,1.75,1440,1,Kirkland,USA
5/27/2014 0:00,326500,3,1,1810,2,Woodinville,USA
5/27/2014 0:00,160000,2,1,1180,1,Seattle,USA
5/27/2014 0:00,1570000,4,3.75,3070,2,Seattle,USA
5/27/2014 0:00,735000,5,2.75,3390,2,Sammamish,USA
5/27/2014 0:00,400000,2,1,1470,1,Seattle,USA
5/27/2014 0:00,800000,4,2.5,2680,1,Kirkland,USA
5/27/2014 0:00,949880,4,2.25,2290,2,Bellevue,USA
5/27/2014 0:00,405000,3,1.75,1980,1,Shoreline,USA
5/27/2014 0:00,399000,4,2.5,2870,2,Renton,USA
5/27/2014 0:00,730001,3,2,1840,1,Seattle,USA
5/27/2014 0:00,1795000,4,3.25,4060,2,Mercer Island,USA
5/27/2014 0:00,260000,3,2,1630,1,Pacific,USA
5/27/2014 0:00,751750,2,2,1880,1.5,Seattle,USA
5/27/2014 0:00,325000,3,1.75,1780,1,Kent,USA
5/27/2014 0:00,344950,4,2,2330,1,Kent,USA
5/27/2014 0:00,457500,3,1.75,1840,1,Seattle,USA
5/27/2014 0:00,389000,5,2,2330,1,Kenmore,USA
5/27/2014 0:00,515000,4,2.5,3200,2,Renton,USA
5/27/2014 0:00,732000,3,2.5,2330,2,Seattle,USA
5/27/2014 0:00,415000,3,2.25,1950,1,Shoreline,USA
5/27/2014 0:00,1655000,4,3.5,3080,2,Seattle,USA
5/27/2014 0:00,535000,2,1,1040,1,Seattle,USA
5/27/2014 0:00,540000,4,4.25,1960,2,Seattle,USA
5/27/2014 0:00,525000,5,3,2750,1.5,Seattle,USA
5/27/2014 0:00,570000,3,1.75,1930,1,Woodinville,USA
5/27/2014 0:00,569950,5,4.5,4850,2,Federal Way,USA
5/27/2014 0:00,283200,4,2.5,1982,2,Kent,USA
5/27/2014 0:00,1100000,3,2.75,2640,1.5,Seattle,USA
5/27/2014 0:00,830000,4,2.5,1850,1,Redmond,USA
5/27/2014 0:00,495000,4,2.25,1940,1,Bellevue,USA
5/27/2014 0:00,292050,5,3,2840,1,Tukwila,USA
5/27/2014 0:00,415000,5,1.5,1900,1,Kirkland,USA
5/27/2014 0:00,295832,5,1,1410,1,Des Moines,USA
5/27/2014 0:00,450000,4,2.5,2520,2,Duvall,USA
5/27/2014 0:00,1381000,4,3.75,3160,2.5,Mercer Island,USA
5/27/2014 0:00,857000,4,3,3720,2,Kirkland,USA
5/27/2014 0:00,499950,3,3.5,1820,2,Seattle,USA
5/27/2014 0:00,465000,3,2,1560,1,Kirkland,USA
5/27/2014 0:00,329000,3,1,1600,1,Seattle,USA
5/27/2014 0:00,475000,3,2,1230,1,Redmond,USA
5/27/2014 0:00,255000,3,1,960,1,Shoreline,USA
5/27/2014 0:00,435000,3,1,1270,1.5,Seattle,USA
5/27/2014 0:00,685000,3,2.5,2810,2,Bellevue,USA
5/27/2014 0:00,715000,2,2.5,2160,1,Redmond,USA
5/27/2014 0:00,780000,3,3,2520,1.5,Seattle,USA
5/27/2014 0:00,345000,2,1.5,1180,2,Seattle,USA
5/27/2014 0:00,355000,4,2.25,1810,2,Renton,USA
5/27/2014 0:00,282000,3,2.5,1680,1,Kent,USA
5/27/2014 0:00,244000,3,1,910,1,Burien,USA
5/27/2014 0:00,967500,3,3.75,3250,2,Seattle,USA
5/27/2014 0:00,375000,3,1.5,2000,1,Seattle,USA
5/27/2014 0:00,1600000,3,3.25,3790,2,Seattle,USA
5/27/2014 0:00,527500,3,1.75,2310,1,Issaquah,USA
5/27/2014 0:00,994000,3,2.25,2510,1.5,Seattle,USA
5/27/2014 0:00,313000,3,1.75,1320,1,Shoreline,USA
5/27/2014 0:00,587000,3,2.25,2370,2,Redmond,USA
5/27/2014 0:00,304000,3,1,900,1,Kirkland,USA
5/27/2014 0:00,675000,3,2.5,2540,2,Seattle,USA
5/27/2014 0:00,305000,4,1,2100,1,Renton,USA
5/27/2014 0:00,280000,3,1,1200,1,Seattle,USA
5/27/2014 0:00,960000,5,4,3720,2,Sammamish,USA
5/27/2014 0:00,500000,3,2.25,1760,2,Issaquah,USA
5/27/2014 0:00,274950,3,1.75,1670,1,Covington,USA
5/27/2014 0:00,455600,3,2.5,2420,2,Snoqualmie,USA
5/27/2014 0:00,970000,5,3,3480,2,Mercer Island,USA
5/27/2014 0:00,312900,4,2.5,1630,2,Maple Valley,USA
5/27/2014 0:00,535000,4,2.5,2340,2,Seattle,USA
5/27/2014 0:00,427000,2,1,920,1,Seattle,USA
5/27/2014 0:00,405000,2,1,910,1,Seattle,USA
5/27/2014 0:00,480000,3,1,1150,1,Seattle,USA
5/27/2014 0:00,725000,3,1.5,2500,1.5,Seattle,USA
5/27/2014 0:00,293000,4,2.5,3250,1,Auburn,USA
5/27/2014 0:00,268000,4,2,1930,1,Burien,USA
5/27/2014 0:00,475000,4,3.5,3400,2,Vashon,USA
5/27/2014 0:00,488000,3,2.5,1590,3,Seattle,USA
5/27/2014 0:00,760000,4,2.5,3330,2,Redmond,USA
5/27/2014 0:00,1710000,5,4.5,4590,2,Kirkland,USA
5/27/2014 0:00,754950,3,2.5,2610,2,Kirkland,USA
5/27/2014 0:00,263900,3,2.5,1658,2,Des Moines,USA
5/27/2014 0:00,460000,3,3.5,1600,2,Seattle,USA
5/27/2014 0:00,399950,3,3,1296,3,Seattle,USA
5/27/2014 0:00,370000,2,2.25,1280,2,Seattle,USA
5/27/2014 0:00,1149000,4,3,5940,2,Snoqualmie,USA
5/27/2014 0:00,450800,4,3.25,2510,2,Renton,USA
5/27/2014 0:00,627000,3,3.5,2710,2,Issaquah,USA
5/27/2014 0:00,495000,3,2.5,1750,3,Seattle,USA
5/28/2014 0:00,310000,3,1,1430,1.5,Kenmore,USA
5/28/2014 0:00,550000,4,1,1660,1,Redmond,USA
5/28/2014 0:00,215000,2,1,1320,1,Burien,USA
5/28/2014 0:00,799000,4,3,2580,2,Redmond,USA
5/28/2014 0:00,630000,4,2.5,2740,2,Woodinville,USA
5/28/2014 0:00,267000,3,2.5,2495,2,Federal Way,USA
5/28/2014 0:00,900000,6,2.75,2300,1.5,Mercer Island,USA
5/28/2014 0:00,365000,3,1.5,1300,1,Kenmore,USA
5/28/2014 0:00,544500,4,2.5,2230,1,Issaquah,USA
5/28/2014 0:00,599000,4,2.75,2020,1,Seattle,USA
5/28/2014 0:00,815000,4,2.25,2000,2,Seattle,USA
5/28/2014 0:00,254000,2,1,1060,1,Shoreline,USA
5/28/2014 0:00,740000,2,1.75,2080,1,Seattle,USA
5/28/2014 0:00,225000,3,2,2030,1,Auburn,USA
5/28/2014 0:00,925000,3,2.5,2690,2,Seattle,USA
5/28/2014 0:00,1285000,4,2.5,3240,1,Seattle,USA
5/28/2014 0:00,537000,3,2.5,1550,2,Kirkland,USA
5/28/2014 0:00,335000,4,2,1480,1,Seattle,USA
5/28/2014 0:00,840000,4,2.75,3040,2,Seattle,USA
5/28/2014 0:00,224000,3,1.5,1560,1,Auburn,USA
5/28/2014 0:00,395000,3,2.5,2250,2,Renton,USA
5/28/2014 0:00,450000,3,1,1100,1,Seattle,USA
5/28/2014 0:00,681000,3,1,1700,1.5,Seattle,USA
5/28/2014 0:00,898000,5,1.5,2680,1,Bellevue,USA
5/28/2014 0:00,370000,3,1,800,1,Seattle,USA
5/28/2014 0:00,429000,2,1.75,1350,1,Redmond,USA
5/28/2014 0:00,150000,3,1,820,1.5,Seattle,USA
5/28/2014 0:00,555000,3,2.5,3160,2,Bothell,USA
5/28/2014 0:00,326000,3,2.75,1720,1,Renton,USA
5/28/2014 0:00,225000,3,2.5,1680,2,Auburn,USA
5/28/2014 0:00,245100,3,1.75,1300,1,Auburn,USA
5/28/2014 0:00,665000,3,2.5,2190,2,Sammamish,USA
5/28/2014 0:00,535000,3,2.5,1720,2,Issaquah,USA
5/28/2014 0:00,305000,3,1,1160,1,Woodinville,USA
5/28/2014 0:00,999000,7,4,3150,1,Bellevue,USA
5/28/2014 0:00,215000,3,1.75,1210,1,Pacific,USA
5/28/2014 0:00,432500,3,1.75,1980,1,Seattle,USA
5/28/2014 0:00,655000,4,2.5,2990,2,Sammamish,USA
5/28/2014 0:00,266200,3,1.5,1430,1,Renton,USA
5/28/2014 0:00,244615,3,2.5,2060,2,Kent,USA
5/28/2014 0:00,460000,4,3,2230,2,Kent,USA
5/28/2014 0:00,370000,4,2.5,3090,2,Federal Way,USA
5/28/2014 0:00,465000,6,3.25,4250,1,Federal Way,USA
5/28/2014 0:00,1175000,3,2.5,1970,1,Seattle,USA
5/28/2014 0:00,189000,2,2,1700,1,Auburn,USA
5/28/2014 0:00,820000,3,2.5,2510,2,Seattle,USA
5/28/2014 0:00,968000,6,2.75,3610,1,Sammamish,USA
5/28/2014 0:00,1400000,4,3.25,2980,2,Seattle,USA
5/28/2014 0:00,438750,3,1.75,1610,1,Seattle,USA
5/28/2014 0:00,1210000,4,2.75,3650,2,Seattle,USA
5/28/2014 0:00,600000,4,2,2510,1,Kirkland,USA
5/28/2014 0:00,589000,3,1,1110,1.5,Seattle,USA
5/28/2014 0:00,590000,3,2,1650,2,Seattle,USA
5/28/2014 0:00,479900,3,2,1980,1,Kent,USA
5/28/2014 0:00,210000,2,1.5,880,2,Seattle,USA
5/28/2014 0:00,745000,3,1.75,1490,1,Beaux Arts Village,USA
5/28/2014 0:00,840500,3,2,2520,1.5,Seattle,USA
5/28/2014 0:00,420000,3,1.75,1820,1,Redmond,USA
5/28/2014 0:00,565000,7,4.5,4140,1,Seattle,USA
5/28/2014 0:00,840000,4,2.5,3420,2,Sammamish,USA
5/28/2014 0:00,681716,4,2.5,3150,2,Renton,USA
5/28/2014 0:00,600000,3,1.75,1580,1,Bellevue,USA
5/28/2014 0:00,380000,3,2,1660,1,Seattle,USA
5/28/2014 0:00,168500,3,1,1100,1,Covington,USA
5/28/2014 0:00,355000,2,1,1270,1,Seattle,USA
5/28/2014 0:00,277000,4,1,1450,1,Seattle,USA
5/28/2014 0:00,236000,4,2.25,1830,1,Federal Way,USA
5/28/2014 0:00,270000,3,1.75,1300,1,Seattle,USA
5/28/2014 0:00,700000,2,1.75,2320,1.5,Seattle,USA
5/28/2014 0:00,425000,4,2.75,1680,1,Kenmore,USA
5/28/2014 0:00,635000,3,2.5,2300,1.5,Seattle,USA
5/28/2014 0:00,510250,3,1.75,1400,1,Seattle,USA
5/28/2014 0:00,960000,4,2.25,2410,2,Seattle,USA
5/28/2014 0:00,254000,3,2,1480,1,Maple Valley,USA
5/28/2014 0:00,299000,3,1,1390,1.5,Shoreline,USA
5/28/2014 0:00,175000,2,1,830,1,Maple Valley,USA
5/28/2014 0:00,157500,2,1,740,1,Kent,USA
5/28/2014 0:00,580000,5,2,1940,1,Seattle,USA
5/28/2014 0:00,124740,3,1,1340,1,Kent,USA
5/28/2014 0:00,1970000,8,3.5,4440,2,Seattle,USA
5/28/2014 0:00,285000,2,1,800,1,Seattle,USA
5/28/2014 0:00,242000,3,1.75,1310,1,SeaTac,USA
5/28/2014 0:00,840000,4,1.75,2330,2,Seattle,USA
5/28/2014 0:00,474800,2,3.25,1400,3,Seattle,USA
5/28/2014 0:00,490000,4,2.5,2360,2,Woodinville,USA
5/28/2014 0:00,465000,3,2.25,1840,2,Kirkland,USA
5/28/2014 0:00,515000,4,2.5,2680,2,Snoqualmie,USA
5/28/2014 0:00,430000,3,3.75,3890,1,Seattle,USA
5/28/2014 0:00,253400,3,2,1400,1,Federal Way,USA
5/28/2014 0:00,355000,3,2.5,2400,1,Federal Way,USA
5/28/2014 0:00,740000,4,2.25,2920,2,Fall City,USA
5/28/2014 0:00,186950,2,2,1390,2,Federal Way,USA
5/28/2014 0:00,306000,3,2.5,1680,2,Renton,USA
5/28/2014 0:00,510000,4,1.5,2040,1,Bellevue,USA
5/28/2014 0:00,345000,2,1,1080,1,Seattle,USA
5/28/2014 0:00,875000,3,2.75,2280,1,Seattle,USA
5/28/2014 0:00,700000,4,3.5,4490,2,Snoqualmie,USA
5/28/2014 0:00,1400000,4,3.25,4700,1,Seattle,USA
5/28/2014 0:00,499950,4,2.5,2798,2,Renton,USA
5/28/2014 0:00,739000,3,2.5,2810,2,Redmond,USA
5/28/2014 0:00,363000,4,2.5,3753,2,Federal Way,USA
5/28/2014 0:00,782000,4,3.5,3910,2,Issaquah,USA
5/28/2014 0:00,325000,2,2.5,1050,2,Seattle,USA
5/29/2014 0:00,485000,4,1,1600,1.5,Seattle,USA
5/29/2014 0:00,452000,4,2.25,2590,1,Kenmore,USA
5/29/2014 0:00,264950,4,2.25,1720,1,Federal Way,USA
5/29/2014 0:00,472000,6,2.5,4410,1,Federal Way,USA
5/29/2014 0:00,267500,3,1.75,1590,1,SeaTac,USA
5/29/2014 0:00,565000,4,2.5,2440,2,Redmond,USA
5/29/2014 0:00,535000,3,2.5,1360,3,Seattle,USA
5/29/2014 0:00,389000,2,1,910,1,Seattle,USA
5/29/2014 0:00,400000,4,1.5,1390,1,Seattle,USA
5/29/2014 0:00,264000,3,1.5,1470,1,Kent,USA
5/29/2014 0:00,690000,4,2.5,2920,2,Issaquah,USA
5/29/2014 0:00,412000,3,1.75,1950,1,Kent,USA
5/29/2014 0:00,695000,3,2.5,2390,2,Sammamish,USA
5/29/2014 0:00,246500,3,1.5,1270,1,Kent,USA
5/29/2014 0:00,230000,2,1,950,1,Renton,USA
5/29/2014 0:00,302000,2,1,900,1,Enumclaw,USA
5/29/2014 0:00,820000,4,2.25,2280,1.5,Seattle,USA
5/29/2014 0:00,145000,3,1,1010,1,SeaTac,USA
5/29/2014 0:00,436500,2,1,1260,1,Seattle,USA
5/29/2014 0:00,2453500,4,3.5,4730,1.5,Seattle,USA
5/29/2014 0:00,672000,3,2.5,2620,2,Redmond,USA
5/29/2014 0:00,680000,3,2.25,2330,1.5,Seattle,USA
5/29/2014 0:00,750500,5,3,2170,1.5,Seattle,USA
5/29/2014 0:00,550000,5,2,2450,1,Seattle,USA
5/29/2014 0:00,266500,4,1.75,1880,1,Federal Way,USA
5/29/2014 0:00,619000,4,2,2300,1.5,Seattle,USA
5/29/2014 0:00,405000,3,2,1240,1,Redmond,USA
5/29/2014 0:00,300000,2,1,820,1,Seattle,USA
5/29/2014 0:00,231000,4,2,1530,2,Renton,USA
5/29/2014 0:00,790000,5,3.25,2900,1,Bellevue,USA
5/29/2014 0:00,400000,4,2.75,1240,1,Seattle,USA
5/29/2014 0:00,950000,4,3.5,4140,2,Newcastle,USA
5/29/2014 0:00,450000,4,2,2240,1,Seattle,USA
5/29/2014 0:00,595000,3,2,1480,1,Seattle,USA
5/29/2014 0:00,332000,3,2.25,2270,1,Renton,USA
5/29/2014 0:00,155000,3,1,1250,1,Seattle,USA
5/29/2014 0:00,400000,5,2,1930,1,Kenmore,USA
5/29/2014 0:00,349000,4,1.75,1700,1,Renton,USA
5/29/2014 0:00,529000,3,1,1590,1,Seattle,USA
5/29/2014 0:00,405000,5,1.75,1880,1,Kirkland,USA
5/29/2014 0:00,635200,4,1.75,1640,1,Seattle,USA
5/29/2014 0:00,540000,3,1.5,2600,1,Seattle,USA
5/29/2014 0:00,402000,2,1,710,2,Seattle,USA
5/29/2014 0:00,3100000,6,4.25,6980,3,Mercer Island,USA
5/29/2014 0:00,329932,3,1.5,1460,1,Seattle,USA
5/29/2014 0:00,300000,3,2.5,2080,2,Federal Way,USA
5/29/2014 0:00,525000,5,2.5,2630,2,Duvall,USA
5/29/2014 0:00,2750000,4,3.25,4430,2,Medina,USA
5/29/2014 0:00,602500,4,2.5,2760,2,Newcastle,USA
5/29/2014 0:00,400000,4,2,1670,1,Kenmore,USA
5/29/2014 0:00,445000,4,1.75,1990,1.5,Seattle,USA
5/29/2014 0:00,525000,3,3,2600,1.5,Des Moines,USA
5/29/2014 0:00,395000,2,1,1320,1.5,Seattle,USA
5/29/2014 0:00,510000,3,1.5,2240,2,Seattle,USA
5/29/2014 0:00,723000,4,2.25,1960,1,Bellevue,USA
5/29/2014 0:00,503000,3,2,2590,2,Maple Valley,USA
5/29/2014 0:00,672500,4,2.75,2620,2,Sammamish,USA
5/29/2014 0:00,860000,3,2.5,2770,2,Bellevue,USA
5/29/2014 0:00,475300,3,1,2110,1,Kirkland,USA
5/29/2014 0:00,295000,4,2.5,2290,2,Renton,USA
5/29/2014 0:00,1425000,4,4.25,4960,2.5,Seattle,USA
5/29/2014 0:00,250000,2,1,1110,1,SeaTac,USA
5/29/2014 0:00,658000,4,2.75,3310,2,Snoqualmie,USA
5/29/2014 0:00,83000,2,1,900,1,Tukwila,USA
5/29/2014 0:00,685000,3,1.75,1940,1,Seattle,USA
5/29/2014 0:00,210000,3,1.75,1590,2,Des Moines,USA
5/29/2014 0:00,650880,3,2.5,2930,2,Snoqualmie,USA
5/29/2014 0:00,350000,4,2.5,2040,2,Seattle,USA
5/29/2014 0:00,305000,2,2.25,1000,3,Seattle,USA
5/29/2014 0:00,645000,3,3.25,1730,2,Seattle,USA
5/30/2014 0:00,385000,3,1,1220,1,Seattle,USA
5/30/2014 0:00,860000,3,2.25,3060,2,Bellevue,USA
5/30/2014 0:00,395000,4,2.5,2910,2,Covington,USA
5/30/2014 0:00,260000,3,1.75,1050,1,Burien,USA
5/30/2014 0:00,196440,3,2,1560,1,Algona,USA
5/30/2014 0:00,425000,3,1.75,1680,1,Seattle,USA
5/30/2014 0:00,2400000,4,3.25,4140,1,Clyde Hill,USA
5/30/2014 0:00,369000,3,2,1550,1,Seattle,USA
5/30/2014 0:00,1385000,6,2.75,5700,1,Bellevue,USA
5/30/2014 0:00,349900,3,2.5,2200,2,Renton,USA
5/30/2014 0:00,650000,2,2.5,1740,2,Seattle,USA
5/30/2014 0:00,299950,3,1,1210,1,Seattle,USA
5/30/2014 0:00,625000,4,3.25,4240,2,Federal Way,USA
5/30/2014 0:00,190000,3,2.25,1590,1,Auburn,USA
5/30/2014 0:00,715000,4,1.75,3420,1,Seattle,USA
5/30/2014 0:00,659000,4,2.5,3190,1,Seattle,USA
5/30/2014 0:00,490000,3,1.75,1920,1,Seattle,USA
5/30/2014 0:00,415000,2,1.75,1340,1,Redmond,USA
5/30/2014 0:00,750000,3,1.75,1700,1,Seattle,USA
5/30/2014 0:00,700000,4,2.5,2310,1.5,Seattle,USA
5/30/2014 0:00,425000,3,1.75,1510,1,North Bend,USA
5/30/2014 0:00,642000,3,2.5,2670,1,Sammamish,USA
5/30/2014 0:00,655000,4,2.25,2060,1,Bellevue,USA
5/30/2014 0:00,1365000,3,2.5,2090,1.5,Seattle,USA
5/30/2014 0:00,458000,5,2.5,3090,1,Bothell,USA
5/30/2014 0:00,330000,2,2.5,1240,2,Seattle,USA
5/30/2014 0:00,384950,3,2.5,1860,2,Kenmore,USA
5/30/2014 0:00,560000,3,1.5,2000,1,Seattle,USA
5/30/2014 0:00,950000,4,1.75,2500,1,Mercer Island,USA
5/30/2014 0:00,465000,4,2.25,1820,1,Woodinville,USA
5/30/2014 0:00,425000,3,2.25,1820,1,Kirkland,USA
5/30/2014 0:00,315000,3,2,1060,1,Seattle,USA
5/30/2014 0:00,530000,3,2.5,1950,2,Sammamish,USA
5/30/2014 0:00,399000,2,1,940,1,Seattle,USA
5/30/2014 0:00,168000,2,1.5,1220,1.5,Des Moines,USA
5/30/2014 0:00,1886700,5,3.5,4180,2,Bellevue,USA
5/30/2014 0:00,374000,3,1,1200,1,Woodinville,USA
5/30/2014 0:00,740000,5,3.75,3990,2,Seattle,USA
5/30/2014 0:00,280000,2,1,1880,1,Seattle,USA
5/30/2014 0:00,322000,4,2.5,2280,2,Kent,USA
5/30/2014 0:00,459900,3,1.75,2580,1,Bellevue,USA
5/30/2014 0:00,750000,4,2.75,2600,1,Seattle,USA
5/30/2014 0:00,1256500,4,2.5,3150,2,Mercer Island,USA
5/30/2014 0:00,3710000,4,3.5,5550,2,Medina,USA
5/30/2014 0:00,427000,5,2.75,2220,1,Seattle,USA
5/30/2014 0:00,800000,2,2.25,1730,2,Vashon,USA
5/30/2014 0:00,735000,4,3,2840,1.5,Seattle,USA
5/30/2014 0:00,642000,4,2.5,2560,2,Issaquah,USA
5/30/2014 0:00,240000,3,2,1330,1,Seattle,USA
5/30/2014 0:00,645500,2,1,1890,1.5,Seattle,USA
5/30/2014 0:00,840000,7,4.5,4290,1.5,Issaquah,USA
5/30/2014 0:00,475000,2,2,1540,2,Redmond,USA
5/30/2014 0:00,568000,4,2,2340,1,Sammamish,USA
5/30/2014 0:00,325000,3,1.75,2180,1,Seattle,USA
5/30/2014 0:00,825500,3,2.5,2780,2,Kirkland,USA
5/30/2014 0:00,499431,4,2.75,2620,2,North Bend,USA
5/30/2014 0:00,919204,4,3.5,3760,2,Seattle,USA
5/30/2014 0:00,545000,4,2.5,2720,2,Snoqualmie,USA
5/31/2014 0:00,660000,3,2.25,2675,2,Sammamish,USA
5/31/2014 0:00,538888,5,2.75,2080,2,Sammamish,USA
5/31/2014 0:00,693000,3,2.5,2460,2,Redmond,USA
5/31/2014 0:00,289950,3,2.5,1960,2,Renton,USA
5/31/2014 0:00,587000,4,2.5,2550,2,Woodinville,USA
5/31/2014 0:00,615000,3,2.25,1760,3,Seattle,USA
6/1/2014 0:00,459000,3,1.75,1620,1,Kirkland,USA
6/1/2014 0:00,243000,3,1.75,1790,1,Des Moines,USA
6/1/2014 0:00,1505000,4,3.5,3480,2,Seattle,USA
6/1/2014 0:00,660000,4,1.75,2780,2,Sammamish,USA
6/1/2014 0:00,1595000,5,3,3640,2,Bellevue,USA
6/1/2014 0:00,250000,1,1,750,1,Seattle,USA
6/2/2014 0:00,315000,3,1,960,1,Seattle,USA
6/2/2014 0:00,404000,3,1.5,2030,1,Seattle,USA
6/2/2014 0:00,559900,3,2.75,2930,1,Woodinville,USA
6/2/2014 0:00,285000,2,2.5,1380,2,Seattle,USA
6/2/2014 0:00,500000,3,2,1720,1,Seattle,USA
6/2/2014 0:00,380000,2,1,1210,1,Seattle,USA
6/2/2014 0:00,469000,3,1,950,1.5,Seattle,USA
6/2/2014 0:00,405000,2,1.75,1710,2,Seattle,USA
6/2/2014 0:00,439900,2,2,1410,1.5,Preston,USA
6/2/2014 0:00,525000,4,2.5,2910,2,Maple Valley,USA
6/2/2014 0:00,580000,4,2.5,2220,2,Issaquah,USA
6/2/2014 0:00,1250000,5,3.25,3160,2,Mercer Island,USA
6/2/2014 0:00,275000,3,2,1380,1,Maple Valley,USA
6/2/2014 0:00,629000,3,2,1760,1,Seattle,USA
6/2/2014 0:00,395000,1,1,730,1,Seattle,USA
6/2/2014 0:00,965000,4,2.5,2460,2,Seattle,USA
6/2/2014 0:00,820000,3,1.75,2160,1,Seattle,USA
6/2/2014 0:00,661000,4,2.25,1990,1.5,Seattle,USA
6/2/2014 0:00,789000,3,3,3740,2,Vashon,USA
6/2/2014 0:00,668500,4,2.5,2710,2,Sammamish,USA
6/2/2014 0:00,350000,3,2.5,2680,2,Auburn,USA
6/2/2014 0:00,250000,4,2,1850,1,Kent,USA
6/2/2014 0:00,725995,4,2.5,3190,2,Snoqualmie,USA
6/2/2014 0:00,1000000,3,2.5,2730,2,Bellevue,USA
6/2/2014 0:00,686000,3,1.5,1840,2,Seattle,USA
6/2/2014 0:00,665000,4,2.5,2720,2,Sammamish,USA
6/2/2014 0:00,1965221,4,3.5,4370,2,Bellevue,USA
6/2/2014 0:00,653000,3,2.5,2290,2,Issaquah,USA
6/2/2014 0:00,430000,2,1,990,1,Seattle,USA
